,Unnamed: 0_x,話者,I(明瞭さ),F(親密さ),C(社会階層),SessionID,Unnamed: 0_y,Number,会話概要,形式,場所,活動,話者間の関係性,収録年
577,769,T014_005_2,2.497885818601676,-1.8899059871350807,1.4477904767836562,T014_005,352,2,自宅で配偶者にがん治療について質問,用談・相談,自宅,その他,家族,2016年
580,770,T014_005_1,2.213708708237974,-1.572918397872694,1.1785915551752206,T014_005,352,2,自宅で配偶者にがん治療について質問,用談・相談,自宅,その他,家族,2016年
583,771,T014_005_2,2.4097637017487,-2.082879520283913,1.5546193894211515,T014_005,352,2,自宅で配偶者にがん治療について質問,用談・相談,自宅,その他,家族,2016年
586,774,T014_008_1,2.040050899717768,-1.3786590918947046,0.9234819749812524,T014_008,356,2,同僚宅で同僚と料理をしながら,雑談,室内_友人知人宅,家事雑事,同僚,2017年
587,775,T014_008_2,2.145263880496691,-1.318315778957584,0.9102715297582032,T014_008,356,2,同僚宅で同僚と料理をしながら,雑談,室内_友人知人宅,家事雑事,同僚,2017年
588,776,T014_010_1,2.434118345925937,-1.3951544998825098,1.031802258833688,T014_010,357,2,同僚と車で移動中,雑談,交通機関_車,移動,同僚,2017年
590,777,T014_010_2,1.8370421023639247,-1.199183920205531,0.5743772647075561,T014_010,357,2,同僚と車で移動中,雑談,交通機関_車,移動,同僚,2017年
592,778,T014_010_1,2.0127832726648776,-0.968054811858054,0.6756687305743858,T014_010,357,2,同僚と車で移動中,雑談,交通機関_車,移動,同僚,2017年
594,779,T014_010_2,2.0507612474525185,-1.6434748694295596,0.8573186152216262,T014_010,357,2,同僚と車で移動中,雑談,交通機関_車,移動,同僚,2017年
596,780,T014_011_1,2.3727643372470197,-1.9154279022866991,1.230350467671112,T014_011,359,2,病院で元上司に仕事の相談,用談・相談,職場,仕事・その他,元同僚,2017年
598,781,T014_011_2,2.017032508170861,-1.1658672569999586,0.859630155886411,T014_011,359,2,病院で元上司に仕事の相談,用談・相談,職場,仕事・その他,元同僚,2017年
600,782,T014_011_1,2.414143921257783,-2.0294319853333054,1.356486545613651,T014_011,359,2,病院で元上司に仕事の相談,用談・相談,職場,仕事・その他,元同僚,2017年
602,783,T014_011_2,1.693383829534887,-0.8946866094312905,0.5767099792566512,T014_011,359,2,病院で元上司に仕事の相談,用談・相談,職場,仕事・その他,元同僚,2017年
604,784,T014_012_1,2.1298075372118377,-2.0625369603784742,1.1610280940163225,T014_012,361,2,自営サロンで同僚に施術前の問診,用談・相談,職場,仕事・身の周りの用事,同僚,2017年
605,785,T014_012_2,2.4462168754084943,-2.4961805776280377,1.5330444663926677,T014_012,361,2,自営サロンで同僚に施術前の問診,用談・相談,職場,仕事・身の周りの用事,同僚,2017年
606,790,T014_016_1,1.959848859593184,-0.9612287078611644,0.5853431950548468,T014_016,363,2,飲食店で友人と昼食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2017年
607,791,T014_016_2,2.252546044918445,-1.462374509888405,1.033424755158674,T014_016,363,2,飲食店で友人と昼食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2017年
608,792,T014_018_1,2.133723102936341,-1.4843495039488284,0.9930525782835397,T014_018,364,2,友人宅で友人とケーキを作りながら,用談・相談,室内_友人知人宅,家事雑事・その他,友人知人,2017年
609,793,T014_018_2,2.545703760652129,-2.0959216574055017,1.5255663504487698,T014_018,364,2,友人宅で友人とケーキを作りながら,用談・相談,室内_友人知人宅,家事雑事・その他,友人知人,2017年
610,798,T015_003_1,2.0117054622872,-1.5309684684684686,0.7575065530285194,T015_003,367,2,会社の応接室で取引先と仕事の打合せ,会議・会合,職場,仕事,仕事関係,2017年
611,799,T015_003_2,2.2291868836836324,-1.2442839603409932,1.120849833354624,T015_003,367,2,会社の応接室で取引先と仕事の打合せ,会議・会合,職場,仕事,仕事関係,2017年
612,808,T015_008_1,1.9700169049668408,-1.172374006614344,0.6502208857705014,T015_008,372,2,床屋で理容師と雑談,雑談,公共商業施設_商業施設,仕事・身の周りの用事,サービス場面関係,2017年
614,809,T015_008_2,2.059587467335468,-1.2560071708636489,0.832667794579712,T015_008,372,2,床屋で理容師と雑談,雑談,公共商業施設_商業施設,仕事・身の周りの用事,サービス場面関係,2017年
616,810,T015_008_1,1.9119719795754744,-1.2779328050005578,0.5961781472017071,T015_008,372,2,床屋で理容師と雑談,雑談,公共商業施設_商業施設,仕事・身の周りの用事,サービス場面関係,2017年
618,811,T015_008_2,2.241438657830901,-1.411418275695154,1.0909472146316388,T015_008,372,2,床屋で理容師と雑談,雑談,公共商業施設_商業施設,仕事・身の周りの用事,サービス場面関係,2017年
620,812,T015_010_1,1.8919734886902373,-1.2139122812509782,0.6412795903300288,T015_010,374,2,飲食店で店主に取材しながら,用談・相談,職場_相手の職場,仕事,仕事関係,2017年
621,813,T015_010_2,2.439194884372366,-2.281287096203875,1.5546598953913948,T015_010,374,2,飲食店で店主に取材しながら,用談・相談,職場_相手の職場,仕事,仕事関係,2017年
622,816,T015_012_1,2.0939959990647163,-1.2283476658476653,0.9245766661488268,T015_012,376,2,飲食店で息子と夕食を取りながら,雑談,公共商業施設_飲食店,食事,家族,2017年
624,817,T015_012_2,2.462146100180872,-1.580189361087019,1.2453530232899857,T015_012,376,2,飲食店で息子と夕食を取りながら,雑談,公共商業施設_飲食店,食事,家族,2017年
626,818,T015_012_1,1.7245147917844357,-0.9022882768930032,0.5337374497265698,T015_012,376,2,飲食店で息子と夕食を取りながら,雑談,公共商業施設_飲食店,食事,家族,2017年
628,819,T015_012_2,2.3218557749167457,-1.841036587881038,1.4275398354779214,T015_012,376,2,飲食店で息子と夕食を取りながら,雑談,公共商業施設_飲食店,食事,家族,2017年
630,820,T015_014_1,2.35016270387894,-2.022793653299653,1.153737405917725,T015_014,378,2,飲食店でボーイスカウトの先輩と夕食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2017年
631,821,T015_014_2,2.303186535078229,-1.405092072759937,1.135733213057451,T015_014,378,2,飲食店でボーイスカウトの先輩と夕食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2017年
632,834,T016_003_1,1.966292639474216,-1.5585293503860718,0.9428889786273014,T016_003,385,2,自宅で配偶者と夕食後の雑談,雑談,自宅,休息,家族,2017年
633,835,T016_003_2,2.3334041725643666,-1.6906973581041076,1.2474010307708334,T016_003,385,2,自宅で配偶者と夕食後の雑談,雑談,自宅,休息,家族,2017年
634,840,T016_005_1,1.4640433134137405,-0.2454539831766451,-0.0148080097162967,T016_005,387,2,自宅で息子と朝食を取りながら,雑談,自宅,食事・家事雑事,家族,2017年
635,841,T016_005_2,1.7389399345547318,-0.3641352063213349,0.2806056582199104,T016_005,387,2,自宅で息子と朝食を取りながら,雑談,自宅,食事・家事雑事,家族,2017年
636,842,T016_006_1,1.778462200476528,-1.1003632844723652,0.7585454777029501,T016_006,388,2,自宅で配偶者と夕食を取りながら,雑談,自宅,食事,家族,2017年
638,843,T016_006_2,2.3685028618538286,-1.5298237047697374,1.1659199560556512,T016_006,388,2,自宅で配偶者と夕食を取りながら,雑談,自宅,食事,家族,2017年
640,844,T016_006_1,1.9594935438129777,-1.1943392465616904,0.7572097917867251,T016_006,388,2,自宅で配偶者と夕食を取りながら,雑談,自宅,食事,家族,2017年
642,845,T016_006_2,2.490889596335983,-1.6299844401076002,1.1520876592030258,T016_006,388,2,自宅で配偶者と夕食を取りながら,雑談,自宅,食事,家族,2017年
644,848,T016_008_1,1.801074889619275,-1.7575414148197896,0.7144124355833401,T016_008,391,2,研究機関で仕事関係者と打合せ,用談・相談,職場_相手の職場,仕事,仕事関係,2018年
645,849,T016_008_2,2.7697349923645604,-2.814773701448574,1.9210233470323157,T016_008,391,2,研究機関で仕事関係者と打合せ,用談・相談,職場_相手の職場,仕事,仕事関係,2018年
646,850,T017_004_1,2.08386402787413,-1.068292569371159,0.7356138356356386,T017_004,392,2,美容院で美容師と雑談,雑談,公共商業施設_商業施設,仕事・身の周りの用事,サービス場面関係,2017年
647,851,T017_004_2,2.6008325662777483,-2.553915095896742,1.537648481635493,T017_004,392,2,美容院で美容師と雑談,雑談,公共商業施設_商業施設,仕事・身の周りの用事,サービス場面関係,2017年
648,858,T017_006_1,1.8688531362722087,-0.7319424964936885,0.5092328262205033,T017_006,394,2,自宅で友人と料理を作りながら,用談・相談,自宅,食事・家事雑事,友人知人,2017年
649,859,T017_006_2,2.0936039747376958,-1.5017166766489796,0.916729643124026,T017_006,394,2,自宅で友人と料理を作りながら,用談・相談,自宅,食事・家事雑事,友人知人,2017年
650,862,T017_011_1,2.59246554679312,-2.1494447320966272,1.6278779863366852,T017_011,396,2,スタジオでインストラクターとピラティスのレッスン,授業・レッスン,公共商業施設_スクール,仕事・レジャー活動,サービス場面関係,2017年
652,863,T017_011_2,1.8275249069586013,-1.1253237190880006,0.7334210055922983,T017_011,396,2,スタジオでインストラクターとピラティスのレッスン,授業・レッスン,公共商業施設_スクール,仕事・レジャー活動,サービス場面関係,2017年
654,864,T017_011_1,2.73137817762126,-2.2321657162806936,1.7789929839042509,T017_011,396,2,スタジオでインストラクターとピラティスのレッスン,授業・レッスン,公共商業施設_スクール,仕事・レジャー活動,サービス場面関係,2017年
658,866,T017_012_1,1.923744604571078,-0.9903813041981024,0.6485053643518005,T017_012,398,2,自宅で保険会社の担当者と保険更新の手続き,用談・相談,自宅,仕事・家事雑事,サービス場面関係,2017年
659,867,T017_012_2,1.865007666689455,-0.903760245503632,0.6413647802422889,T017_012,398,2,自宅で保険会社の担当者と保険更新の手続き,用談・相談,自宅,仕事・家事雑事,サービス場面関係,2017年
660,868,T017_016_1,1.85561801480695,-1.0003393921110193,0.6154210297097191,T017_016,399,2,自宅で妹と雑談,雑談,自宅,休息,家族,2017年
661,869,T017_016_2,2.4920478275810414,-1.781331089136686,1.1970041013184065,T017_016,399,2,自宅で妹と雑談,雑談,自宅,休息,家族,2017年
662,870,T017_017_1,2.2442039172269124,-1.3574474875246605,1.184555602450845,T017_017,400,2,飲食店で妹と夕食を取りながら,雑談,公共商業施設_飲食店,食事,家族,2017年
663,871,T017_017_2,2.350786068268266,-1.4685105458567025,1.0099482255856853,T017_017,400,2,飲食店で妹と夕食を取りながら,雑談,公共商業施設_飲食店,食事,家族,2017年
664,872,T017_018_1,2.1542566767988487,-1.3425603671307131,1.0221600655220902,T017_018,401,2,カラオケボックスで友人と軽食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2017年
665,873,T017_018_2,1.8100903988277777,-0.9566915327722518,0.5925917038601204,T017_018,401,2,カラオケボックスで友人と軽食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2017年
666,876,T018_004_1,2.076775441492658,-1.6970478891305003,0.6276252627143724,T018_004,403,2,塾で部下と仕事について相談,用談・相談,職場,仕事,同僚,2017年
667,877,T018_004_2,2.5489516060135164,-2.0004773192643284,1.5390100225750305,T018_004,403,2,塾で部下と仕事について相談,用談・相談,職場,仕事,同僚,2017年
668,886,T018_017_1,2.519210781891602,-2.167515859090295,1.401176430587195,T018_017,407,2,自宅で友人と雑談,雑談,自宅,付き合い,友人知人,2017年
669,887,T018_017_2,2.2336644517314,-1.6142466434609646,0.9580107950289078,T018_017,407,2,自宅で友人と雑談,雑談,自宅,付き合い,友人知人,2017年
670,888,T018_021_1,2.2238739027359515,-1.526175591727609,1.0999497591394036,T018_021,408,2,自宅で友人と雑談,雑談,自宅,付き合い,友人知人,2017年
671,889,T018_021_2,2.305780165147576,-1.545488826638612,1.0802038575535824,T018_021,408,2,自宅で友人と雑談,雑談,自宅,付き合い,友人知人,2017年
672,890,T018_022_1,2.3018134770337038,-1.4477493057093689,1.158410221831497,T018_022,409,2,塾で友人の息子に受験勉強についてアドバイス,用談・相談,職場,仕事・課外活動,先生生徒,2017年
673,891,T018_022_2,1.0127632836328886,-0.0260874084082523,-0.4847494838085779,T018_022,409,2,塾で友人の息子に受験勉強についてアドバイス,用談・相談,職場,仕事・課外活動,先生生徒,2017年
674,900,T019_008_1,2.3585952272136645,-2.27535392076454,1.5618230966148114,T019_008,413,2,美容院で美容師と雑談,雑談,公共商業施設_商業施設,仕事・身の周りの用事,サービス場面関係,2017年
676,901,T019_008_2,1.832756671576856,-1.5306328093510682,0.7036695996180339,T019_008,413,2,美容院で美容師と雑談,雑談,公共商業施設_商業施設,仕事・身の周りの用事,サービス場面関係,2017年
678,902,T019_008_1,2.4563057080219552,-2.701293759512938,1.621458912203379,T019_008,413,2,美容院で美容師と雑談,雑談,公共商業施設_商業施設,仕事・身の周りの用事,サービス場面関係,2017年
680,903,T019_008_2,2.57580607515588,-2.146997252387805,1.1224354292543657,T019_008,413,2,美容院で美容師と雑談,雑談,公共商業施設_商業施設,仕事・身の周りの用事,サービス場面関係,2017年
682,906,T019_011_1,2.4139393280417525,-1.4438094561976431,1.2039896111391677,T019_011,416,2,自宅で配偶者と夏休みの予定について相談,用談・相談,自宅,その他,家族,2018年
684,907,T019_011_2,2.200802701153086,-1.4624307769760028,1.05256024734234,T019_011,416,2,自宅で配偶者と夏休みの予定について相談,用談・相談,自宅,その他,家族,2018年
686,908,T019_011_1,2.3471218539745826,-1.5027901785714286,0.8570618666288706,T019_011,416,2,自宅で配偶者と夏休みの予定について相談,用談・相談,自宅,その他,家族,2018年
688,909,T019_011_2,2.517183011288458,-1.925407235533668,1.437921020685058,T019_011,416,2,自宅で配偶者と夏休みの予定について相談,用談・相談,自宅,その他,家族,2018年
690,912,T019_016_1,1.992548836659198,-1.459789752048805,0.9728404301414104,T019_016,419,2,自宅で息子の宿題を見ながら,用談・相談,自宅,家事雑事・課外活動,家族,2018年
691,913,T019_016_2,2.29692504505514,-1.8462831562523216,1.3739531066385628,T019_016,419,2,自宅で息子の宿題を見ながら,用談・相談,自宅,家事雑事・課外活動,家族,2018年
692,916,T020_003_1,2.633088310246797,-1.9562179314069672,1.648006152315035,T020_003,421,2,職員室で同僚と修学旅行の下見について相談,用談・相談,職場,仕事,同僚,2017年
693,917,T020_003_2,1.4386174461572914,-1.397632617273126,0.2380580937523215,T020_003,421,2,職員室で同僚と修学旅行の下見について相談,用談・相談,職場,仕事,同僚,2017年
694,920,T020_006_1,2.2919617574709865,-1.7056836984170105,1.266459058208789,T020_006,423,2,高校の打合せ室で生徒に小論文指導,授業・レッスン,職場,仕事・学業,先生生徒,2017年
695,921,T020_006_2,2.457827575474634,-2.8987517337031896,1.7083812218194676,T020_006,423,2,高校の打合せ室で生徒に小論文指導,授業・レッスン,職場,仕事・学業,先生生徒,2017年
696,922,T020_007_1,1.9967430458850743,-1.05040470093287,0.8052101767369172,T020_007,424,2,職員室で同僚と国語科の指導内容について相談,用談・相談,職場,仕事,同僚,2017年
697,923,T020_007_2,2.449479442107174,-2.208074046137407,1.4876914100077276,T020_007,424,2,職員室で同僚と国語科の指導内容について相談,用談・相談,職場,仕事,同僚,2017年
698,924,T020_008_1,1.898758612192092,-0.7794880169844446,0.3667172535427902,T020_008,425,2,高校のコピー室で同僚たちと資料を印刷しながら,雑談,職場,仕事,同僚,2017年
699,925,T020_008_2,2.1952397378406343,-2.5469406118776243,1.21112043322401,T020_008,425,2,高校のコピー室で同僚たちと資料を印刷しながら,雑談,職場,仕事,同僚,2017年
700,926,T020_009_1,1.970303561802544,-0.9772406944711386,0.6031087749754865,T020_009,426,2,高校の打合せ室で同僚と資料を揃えながら,雑談,職場,仕事,同僚,2017年
701,927,T020_009_2,1.8717364124439213,-2.2850720293918587,1.0969405209911536,T020_009,426,2,高校の打合せ室で同僚と資料を揃えながら,雑談,職場,仕事,同僚,2017年
702,928,T020_010_1,1.8564844776529188,-0.8355502986116498,0.7068776651930674,T020_010,427,2,実家で妹と雑談,雑談,室内_実家,休息,家族,2017年
705,929,T020_010_2,1.7821755258200462,-0.974247196189891,0.5451745379876798,T020_010,427,2,実家で妹と雑談,雑談,室内_実家,休息,家族,2017年
708,930,T020_010_1,1.9916483870318569,-1.3829169318905157,0.9322789129300308,T020_010,427,2,実家で妹と雑談,雑談,室内_実家,休息,家族,2017年
711,931,T020_010_2,1.5227263705291572,-0.4276346422474005,0.2516388910828527,T020_010,427,2,実家で妹と雑談,雑談,室内_実家,休息,家族,2017年
714,932,T020_010_1,1.964908833293688,-1.3157229212928698,0.8945590878106213,T020_010,427,2,実家で妹と雑談,雑談,室内_実家,休息,家族,2017年
717,933,T020_010_2,2.0766706212371524,-1.4363900762349622,0.9716126746529083,T020_010,427,2,実家で妹と雑談,雑談,室内_実家,休息,家族,2017年
720,934,T020_010_1,1.7691259013110945,-0.8264882716572105,0.3264129671778941,T020_010,427,2,実家で妹と雑談,雑談,室内_実家,休息,家族,2017年
