,話者,I(明瞭さ),F(親密さ),C(社会階層)
49,K001_003_2,1.918085926875342,-0.9260889609327371,0.660258749748624
50,K001_004_1,2.3939900062546826,-1.3557218358069991,0.990956036862562
51,K001_004_2,2.0040946104574315,-1.1489445813260766,0.6996639648455527
52,K001_008_1,2.2895595836929887,-1.3243893777374425,0.9329680347198824
53,K001_008_2,2.161418680531607,-1.4786315011612359,1.0751090777410743
54,K001_009_1,2.29034562481329,-0.9134739338936729,0.5593345608257044
55,K001_009_2,2.0417434730883373,-1.0787705003113974,0.6206833546500998
56,K001_010_1,1.9460791646188145,-1.2092401327923274,0.7470075860007684
57,K001_010_2,2.3629090641373307,-1.827369099693151,1.3063461176836098
58,K001_011_1,2.019986517619693,-0.8445991797716346,0.6754932579446719
59,K001_011_2,2.086490998547246,-0.9748506055667409,0.6867673706322858
60,K001_013_1,1.5745219309523488,-0.4509077237082393,0.06046850936208142
61,K001_013_2,1.8107691473456708,-0.8216114504287737,0.512699076008729
